stn;time;rre150d0
CDF;19771121;19.9
CDF;19771122;7.5
CDF;19771123;0.6
CDF;19771124;16.9
CDF;19771125;8.9
CDF;19771126;1.4
CDF;19771127;0.4
CDF;19771128;0.0
CDF;19771129;0.0
CDF;19771130;0.0
CDF;19771201;0.0
CDF;19771202;0.0
CDF;19771203;0.0
CDF;19771204;0.0
CDF;19771205;1.7
CDF;19771206;7.3
CDF;19771207;0.0
CDF;19771208;21.8
CDF;19771209;6.7
CDF;19771210;0.0
CDF;19771211;0.0
CDF;19771212;7.7
CDF;19771213;0.0
CDF;19771214;0.0
CDF;19771215;0.0
CDF;19771216;0.0
CDF;19771217;0.0
CDF;19771218;0.0
CDF;19771219;0.0
CDF;19771220;0.0
CDF;19771221;4.4
CDF;19771222;0.2
CDF;19771223;10.3
CDF;19771224;22.9
CDF;19771225;4.0
CDF;19771226;1.6
CDF;19771227;16.2
CDF;19771228;9.6
CDF;19771229;0.0
CDF;19771230;13.7
CDF;19771231;5.8
CDF;19780101;0.0
CDF;19780102;4.5
CDF;19780103;5.6
CDF;19780104;8.1
CDF;19780105;0.0
CDF;19780106;0.0
CDF;19780107;0.0
CDF;19780108;0.0
CDF;19780109;0.0
CDF;19780110;2.3
CDF;19780111;9.1
CDF;19780112;3.1
CDF;19780113;0.0
CDF;19780114;0.0
CDF;19780115;0.0
CDF;19780116;0.0
CDF;19780117;0.3
CDF;19780118;1.3
CDF;19780119;0.8
CDF;19780120;2.0
CDF;19780121;0.0
CDF;19780122;4.3
CDF;19780123;13.2
CDF;19780124;20.8
CDF;19780125;7.5
CDF;19780126;10.9
CDF;19780127;0.0
CDF;19780128;15.3
CDF;19780129;12.0
CDF;19780130;14.8
CDF;19780131;3.2
CDF;19780201;18.3
CDF;19780202;39.4
CDF;19780203;2.2
CDF;19780204;0.0
CDF;19780205;4.7
CDF;19780206;11.5
CDF;19780207;1.7
CDF;19780208;0.0
CDF;19780209;0.0
CDF;19780210;0.0
CDF;19780211;5.2
CDF;19780212;1.5
CDF;19780213;0.0
CDF;19780214;0.2
CDF;19780215;4.2
CDF;19780216;35.1
CDF;19780217;16.4
CDF;19780218;10.0
CDF;19780219;27.7
CDF;19780220;1.4
CDF;19780221;0.8
CDF;19780222;0.2
CDF;19780223;2.1
CDF;19780224;1.7
CDF;19780225;9.1
CDF;19780226;0.2
CDF;19780227;1.2
CDF;19780228;0.0
CDF;19780301;4.5
CDF;19780302;0.1
CDF;19780303;0.0
CDF;19780304;2.0
CDF;19780305;1.1
CDF;19780306;0.0
CDF;19780307;0.0
CDF;19780308;0.0
CDF;19780309;0.0
CDF;19780310;0.0
CDF;19780311;0.0
CDF;19780312;3.9
CDF;19780313;1.9
CDF;19780314;3.9
CDF;19780315;11.9
CDF;19780316;11.9
CDF;19780317;19.9
CDF;19780318;1.5
CDF;19780319;11.8
CDF;19780320;42.9
CDF;19780321;13.0
CDF;19780322;7.2
CDF;19780323;14.2
CDF;19780324;4.0
CDF;19780325;8.9
CDF;19780326;10.6
CDF;19780327;10.4
CDF;19780328;0.0
CDF;19780329;0.1
CDF;19780330;0.4
CDF;19780331;0.3
CDF;19780401;8.8
CDF;19780402;0.5
CDF;19780403;0.3
CDF;19780404;0.0
CDF;19780405;0.0
CDF;19780406;0.0
CDF;19780407;0.0
CDF;19780408;0.0
CDF;19780409;0.0
CDF;19780410;6.2
CDF;19780411;1.3
CDF;19780412;0.0
CDF;19780413;1.2
CDF;19780414;14.6
CDF;19780415;1.1
CDF;19780416;0.9
CDF;19780417;0.0
CDF;19780418;3.1
CDF;19780419;1.9
CDF;19780420;13.3
CDF;19780421;3.4
CDF;19780422;0.0
CDF;19780423;0.0
CDF;19780424;0.1
CDF;19780425;0.3
CDF;19780426;1.2
CDF;19780427;16.7
CDF;19780428;4.3
CDF;19780429;6.5
CDF;19780430;8.2
CDF;19780501;12.6
CDF;19780502;1.5
CDF;19780503;0.0
CDF;19780504;0.0
CDF;19780505;6.4
CDF;19780506;17.6
CDF;19780507;5.4
CDF;19780508;3.1
CDF;19780509;0.0
CDF;19780510;0.0
CDF;19780511;0.0
CDF;19780512;21.5
CDF;19780513;3.0
CDF;19780514;2.8
CDF;19780515;6.4
CDF;19780516;1.3
CDF;19780517;0.0
CDF;19780518;16.2
CDF;19780519;8.1
CDF;19780520;6.9
CDF;19780521;2.5
CDF;19780522;6.9
CDF;19780523;7.5
CDF;19780524;4.6
CDF;19780525;0.4
CDF;19780526;0.0
CDF;19780527;0.0
CDF;19780528;0.0
CDF;19780529;0.0
CDF;19780530;0.0
CDF;19780531;4.3
CDF;19780601;0.0
CDF;19780602;0.0
CDF;19780603;3.6
CDF;19780604;0.0
CDF;19780605;0.0
CDF;19780606;0.8
CDF;19780607;4.1
CDF;19780608;2.6
CDF;19780609;0.0
CDF;19780610;0.0
CDF;19780611;0.0
CDF;19780612;0.0
CDF;19780613;0.0
CDF;19780614;0.0
CDF;19780615;17.9
CDF;19780616;4.2
CDF;19780617;16.6
CDF;19780618;15.2
CDF;19780619;12.6
CDF;19780620;0.0
CDF;19780621;0.0
CDF;19780622;0.0
CDF;19780623;10.1
CDF;19780624;8.7
CDF;19780625;5.0
CDF;19780626;3.5
CDF;19780627;10.3
CDF;19780628;0.2
CDF;19780629;0.0
CDF;19780630;2.9
CDF;19780701;0.0
CDF;19780702;0.4
CDF;19780703;3.7
CDF;19780704;5.9
CDF;19780705;2.9
CDF;19780706;19.8
CDF;19780707;13.5
CDF;19780708;12.9
CDF;19780709;4.7
CDF;19780710;1.9
CDF;19780711;28.9
CDF;19780712;0.6
CDF;19780713;0.0
CDF;19780714;0.0
CDF;19780715;0.0
CDF;19780716;0.0
CDF;19780717;0.0
CDF;19780718;11.0
CDF;19780719;3.1
CDF;19780720;0.5
CDF;19780721;3.5
CDF;19780722;0.0
CDF;19780723;0.0
CDF;19780724;0.0
CDF;19780725;0.0
CDF;19780726;3.9
CDF;19780727;0.0
CDF;19780728;0.0
CDF;19780729;0.0
CDF;19780730;12.5
CDF;19780731;25.2
CDF;19780801;1.9
CDF;19780802;0.0
CDF;19780803;0.0
CDF;19780804;0.0
CDF;19780805;0.0
CDF;19780806;23.8
CDF;19780807;77.1
CDF;19780808;15.0
CDF;19780809;9.0
CDF;19780810;6.6
CDF;19780811;0.0
CDF;19780812;0.0
CDF;19780813;9.7
CDF;19780814;0.0
CDF;19780815;1.7
CDF;19780816;7.2
CDF;19780817;0.0
CDF;19780818;0.0
CDF;19780819;0.0
CDF;19780820;0.0
CDF;19780821;0.0
CDF;19780822;0.0
CDF;19780823;0.0
CDF;19780824;0.0
CDF;19780825;0.0
CDF;19780826;0.0
CDF;19780827;0.0
CDF;19780828;0.0
CDF;19780829;0.0
CDF;19780830;6.1
CDF;19780831;1.4
CDF;19780901;0.1
CDF;19780902;0.0
CDF;19780903;0.0
CDF;19780904;0.0
CDF;19780905;3.9
CDF;19780906;12.1
CDF;19780907;3.8
CDF;19780908;0.0
CDF;19780909;12.3
CDF;19780910;0.0
CDF;19780911;14.4
CDF;19780912;0.6
CDF;19780913;0.0
CDF;19780914;0.0
CDF;19780915;0.0
CDF;19780916;0.0
CDF;19780917;0.0
CDF;19780918;0.0
CDF;19780919;0.0
CDF;19780920;0.0
CDF;19780921;0.0
CDF;19780922;0.0
CDF;19780923;0.0
CDF;19780924;0.0
CDF;19780925;0.0
CDF;19780926;0.8
CDF;19780927;23.7
CDF;19780928;11.1
CDF;19780929;9.1
CDF;19780930;5.5
CDF;19781001;1.5
CDF;19781002;0.1
CDF;19781003;18.1
CDF;19781004;5.1
CDF;19781005;0.0
CDF;19781006;0.0
CDF;19781007;0.0
CDF;19781008;0.0
CDF;19781009;0.0
CDF;19781010;0.0
CDF;19781011;0.0
CDF;19781012;0.0
CDF;19781013;0.0
CDF;19781014;0.0
CDF;19781015;1.2
CDF;19781016;0.5
CDF;19781017;8.7
CDF;19781018;1.5
CDF;19781019;0.0
CDF;19781020;0.4
CDF;19781021;0.0
CDF;19781022;1.1
CDF;19781023;0.0
CDF;19781024;0.0
CDF;19781025;1.7
CDF;19781026;1.5
CDF;19781027;0.0
CDF;19781028;0.0
CDF;19781029;0.0
CDF;19781030;0.0
CDF;19781031;0.0
CDF;19781101;0.0
CDF;19781102;0.0
CDF;19781103;0.0
CDF;19781104;0.0
CDF;19781105;0.0
CDF;19781106;0.0
CDF;19781107;0.0
CDF;19781108;0.0
CDF;19781109;0.0
CDF;19781110;0.0
CDF;19781111;0.0
CDF;19781112;0.0
CDF;19781113;0.0
CDF;19781114;0.0
CDF;19781115;0.0
CDF;19781116;1.0
CDF;19781117;0.0
CDF;19781118;0.0
CDF;19781119;0.0
CDF;19781120;0.3
CDF;19781121;0.5
CDF;19781122;0.0
CDF;19781123;0.0
CDF;19781124;0.0
CDF;19781125;6.9
CDF;19781126;0.0
CDF;19781127;4.2
CDF;19781128;0.0
CDF;19781129;0.0
CDF;19781130;0.0
CDF;19781201;0.0
CDF;19781202;0.0
CDF;19781203;0.0
CDF;19781204;5.7
CDF;19781205;0.0
CDF;19781206;0.0
CDF;19781207;0.0
CDF;19781208;23.0
CDF;19781209;0.0
CDF;19781210;0.0
CDF;19781211;7.7
CDF;19781212;15.1
CDF;19781213;6.7
CDF;19781214;7.1
CDF;19781215;3.9
CDF;19781216;9.8
CDF;19781217;2.0
CDF;19781218;0.0
CDF;19781219;0.0
CDF;19781220;0.0
CDF;19781221;0.0
CDF;19781222;0.0
CDF;19781223;2.2
CDF;19781224;1.2
CDF;19781225;1.4
CDF;19781226;0.0
CDF;19781227;8.6
CDF;19781228;9.9
CDF;19781229;29.1
CDF;19781230;19.1
CDF;19781231;11.1
CDF;19790101;0.2
CDF;19790102;6.4
CDF;19790103;0.4
CDF;19790104;0.0
CDF;19790105;0.0
CDF;19790106;0.0
CDF;19790107;0.0
CDF;19790108;5.2
CDF;19790109;4.1
CDF;19790110;11.6
CDF;19790111;20.5
CDF;19790112;9.8
CDF;19790113;3.6
CDF;19790114;0.0
CDF;19790115;0.0
CDF;19790116;0.0
CDF;19790117;0.0
CDF;19790118;0.0
CDF;19790119;5.2
CDF;19790120;4.0
CDF;19790121;0.0
CDF;19790122;3.2
CDF;19790123;6.3
CDF;19790124;1.9
CDF;19790125;0.0
CDF;19790126;15.1
CDF;19790127;47.1
CDF;19790128;1.9
CDF;19790129;0.3
CDF;19790130;10.5
CDF;19790131;5.3
CDF;19790201;6.0
CDF;19790202;14.6
CDF;19790203;0.0
CDF;19790204;12.2
CDF;19790205;23.3
CDF;19790206;1.5
CDF;19790207;22.8
CDF;19790208;11.9
CDF;19790209;11.8
CDF;19790210;4.1
CDF;19790211;11.5
CDF;19790212;0.0
CDF;19790213;1.9
CDF;19790214;0.0
CDF;19790215;0.0
CDF;19790216;1.6
CDF;19790217;0.0
CDF;19790218;0.2
CDF;19790219;0.0
CDF;19790220;0.0
CDF;19790221;0.0
CDF;19790222;2.7
CDF;19790223;3.7
CDF;19790224;0.2
CDF;19790225;0.0
CDF;19790226;0.0
CDF;19790227;0.0
CDF;19790228;2.2
CDF;19790301;0.7
CDF;19790302;0.0
CDF;19790303;1.3
CDF;19790304;4.2
CDF;19790305;1.9
CDF;19790306;0.0
CDF;19790307;5.2
CDF;19790308;0.0
CDF;19790309;9.5
CDF;19790310;22.0
CDF;19790311;30.3
CDF;19790312;30.7
CDF;19790313;0.0
CDF;19790314;3.3
CDF;19790315;10.6
CDF;19790316;4.3
CDF;19790317;7.8
CDF;19790318;1.8
CDF;19790319;0.0
CDF;19790320;1.7
CDF;19790321;2.7
CDF;19790322;4.1
CDF;19790323;8.6
CDF;19790324;0.7
CDF;19790325;11.5
CDF;19790326;7.2
CDF;19790327;2.5
CDF;19790328;9.4
CDF;19790329;4.1
CDF;19790330;5.3
CDF;19790331;1.2
CDF;19790401;2.0
CDF;19790402;11.7
CDF;19790403;8.5
CDF;19790404;4.0
CDF;19790405;5.0
CDF;19790406;0.7
CDF;19790407;0.0
CDF;19790408;0.0
CDF;19790409;0.0
CDF;19790410;0.2
CDF;19790411;4.1
CDF;19790412;0.0
CDF;19790413;0.0
CDF;19790414;0.0
CDF;19790415;5.0
CDF;19790416;5.0
CDF;19790417;0.9
CDF;19790418;1.0
CDF;19790419;0.0
CDF;19790420;3.2
CDF;19790421;5.2
CDF;19790422;0.3
CDF;19790423;10.6
CDF;19790424;3.7
CDF;19790425;8.6
CDF;19790426;1.6
CDF;19790427;4.3
CDF;19790428;0.5
CDF;19790429;0.0
CDF;19790430;11.9
CDF;19790501;14.2
CDF;19790502;12.4
CDF;19790503;4.3
CDF;19790504;1.4
CDF;19790505;0.3
CDF;19790506;0.0
CDF;19790507;0.0
CDF;19790508;0.0
CDF;19790509;1.4
CDF;19790510;0.0
CDF;19790511;6.8
CDF;19790512;0.4
CDF;19790513;0.0
CDF;19790514;0.0
CDF;19790515;0.0
CDF;19790516;0.0
CDF;19790517;0.1
CDF;19790518;3.2
CDF;19790519;1.7
CDF;19790520;4.1
CDF;19790521;4.1
CDF;19790522;2.9
CDF;19790523;11.0
CDF;19790524;10.8
CDF;19790525;0.4
CDF;19790526;0.3
CDF;19790527;13.4
CDF;19790528;0.0
CDF;19790529;0.0
CDF;19790530;0.0
CDF;19790531;22.4
CDF;19790601;0.0
CDF;19790602;0.0
CDF;19790603;0.0
CDF;19790604;0.0
CDF;19790605;7.6
CDF;19790606;1.4
CDF;19790607;2.2
CDF;19790608;0.0
CDF;19790609;0.1
CDF;19790610;0.4
CDF;19790611;8.1
CDF;19790612;24.9
CDF;19790613;0.0
CDF;19790614;4.7
CDF;19790615;9.1
CDF;19790616;10.3
CDF;19790617;0.9
CDF;19790618;2.3
CDF;19790619;0.0
CDF;19790620;0.0
CDF;19790621;0.0
CDF;19790622;29.5
CDF;19790623;0.0
CDF;19790624;3.1
CDF;19790625;0.0
CDF;19790626;1.3
CDF;19790627;24.9
CDF;19790628;0.0
CDF;19790629;0.0
CDF;19790630;0.0
CDF;19790701;0.0
CDF;19790702;0.0
CDF;19790703;0.4
CDF;19790704;0.0
CDF;19790705;0.0
CDF;19790706;0.0
CDF;19790707;0.0
CDF;19790708;0.0
CDF;19790709;0.0
CDF;19790710;0.0
CDF;19790711;0.3
CDF;19790712;17.6
CDF;19790713;5.6
CDF;19790714;0.0
CDF;19790715;0.0
CDF;19790716;0.0
CDF;19790717;0.0
CDF;19790718;0.0
CDF;19790719;0.0
CDF;19790720;0.0
CDF;19790721;0.0
CDF;19790722;0.0
CDF;19790723;0.0
CDF;19790724;0.0
CDF;19790725;0.0
CDF;19790726;0.0
CDF;19790727;0.0
CDF;19790728;0.0
CDF;19790729;11.2
CDF;19790730;0.0
CDF;19790731;49.0
CDF;19790801;0.0
CDF;19790802;8.1
CDF;19790803;0.3
CDF;19790804;0.0
CDF;19790805;3.5
CDF;19790806;0.0
CDF;19790807;0.0
CDF;19790808;3.8
CDF;19790809;12.4
CDF;19790810;0.7
CDF;19790811;14.4
CDF;19790812;0.0
CDF;19790813;0.0
CDF;19790814;0.0
CDF;19790815;38.8
CDF;19790816;5.9
CDF;19790817;13.7
CDF;19790818;8.9
CDF;19790819;0.4
CDF;19790820;0.0
CDF;19790821;0.0
CDF;19790822;1.2
CDF;19790823;10.5
CDF;19790824;10.7
CDF;19790825;11.2
CDF;19790826;7.9
CDF;19790827;0.6
CDF;19790828;0.0
CDF;19790829;0.0
CDF;19790830;0.0
CDF;19790831;0.0
CDF;19790901;0.0
CDF;19790902;13.6
CDF;19790903;14.2
CDF;19790904;0.0
CDF;19790905;0.0
CDF;19790906;0.0
CDF;19790907;0.0
CDF;19790908;0.0
CDF;19790909;0.0
CDF;19790910;1.7
CDF;19790911;0.0
CDF;19790912;0.0
CDF;19790913;0.0
CDF;19790914;4.5
CDF;19790915;0.0
CDF;19790916;0.0
CDF;19790917;0.0
CDF;19790918;0.0
CDF;19790919;3.0
CDF;19790920;7.6
CDF;19790921;2.4
CDF;19790922;7.3
CDF;19790923;0.9
CDF;19790924;1.3
CDF;19790925;0.0
CDF;19790926;0.0
CDF;19790927;0.0
CDF;19790928;0.0
CDF;19790929;0.0
CDF;19790930;0.0
CDF;19791001;0.0
CDF;19791002;0.0
CDF;19791003;0.0
CDF;19791004;1.5
CDF;19791005;1.8
CDF;19791006;0.5
CDF;19791007;0.2
CDF;19791008;0.0
CDF;19791009;0.0
CDF;19791010;0.0
CDF;19791011;18.3
CDF;19791012;0.0
CDF;19791013;4.7
CDF;19791014;21.0
CDF;19791015;1.2
CDF;19791016;9.9
CDF;19791017;1.6
CDF;19791018;0.0
CDF;19791019;0.0
CDF;19791020;0.0
CDF;19791021;8.6
CDF;19791022;14.3
CDF;19791023;7.9
CDF;19791024;0.0
CDF;19791025;0.0
CDF;19791026;0.1
CDF;19791027;0.0
CDF;19791028;0.0
CDF;19791029;2.5
CDF;19791030;0.3
CDF;19791031;0.1
CDF;19791101;0.2
CDF;19791102;0.0
CDF;19791103;0.0
CDF;19791104;5.3
CDF;19791105;12.8
CDF;19791106;69.3
CDF;19791107;34.8
CDF;19791108;4.0
CDF;19791109;7.7
CDF;19791110;5.4
CDF;19791111;0.0
CDF;19791112;15.1
CDF;19791113;8.0
CDF;19791114;9.0
CDF;19791115;5.2
CDF;19791116;0.2
CDF;19791117;0.0
CDF;19791118;5.7
CDF;19791119;0.0
CDF;19791120;0.9
CDF;19791121;0.0
CDF;19791122;0.0
CDF;19791123;0.0
CDF;19791124;0.0
CDF;19791125;0.0
CDF;19791126;0.0
CDF;19791127;0.0
CDF;19791128;0.0
CDF;19791129;0.0
CDF;19791130;0.0
CDF;19791201;0.9
CDF;19791202;0.0
CDF;19791203;0.0
CDF;19791204;0.0
CDF;19791205;0.0
CDF;19791206;0.0
CDF;19791207;0.0
CDF;19791208;6.5
CDF;19791209;7.0
CDF;19791210;15.1
CDF;19791211;22.4
CDF;19791212;4.3
CDF;19791213;4.3
CDF;19791214;22.2
CDF;19791215;22.0
CDF;19791216;6.7
CDF;19791217;19.2
CDF;19791218;6.8
CDF;19791219;6.3
CDF;19791220;0.7
CDF;19791221;0.0
CDF;19791222;0.0
CDF;19791223;3.5
CDF;19791224;0.0
CDF;19791225;0.0
CDF;19791226;0.0
CDF;19791227;1.4
CDF;19791228;8.7
CDF;19791229;16.2
CDF;19791230;7.1
CDF;19791231;5.1
CDF;19800101;0.3
CDF;19800102;6.3
CDF;19800103;2.0
CDF;19800104;12.1
CDF;19800105;7.7
CDF;19800106;9.2
CDF;19800107;0.1
CDF;19800108;0.0
CDF;19800109;1.6
CDF;19800110;2.1
CDF;19800111;0.4
CDF;19800112;0.5
CDF;19800113;0.0
CDF;19800114;0.0
CDF;19800115;0.0
CDF;19800116;0.0
CDF;19800117;0.0
CDF;19800118;0.0
CDF;19800119;0.0
CDF;19800120;0.5
CDF;19800121;4.8
CDF;19800122;22.0
CDF;19800123;10.0
CDF;19800124;30.5
CDF;19800125;0.0
CDF;19800126;0.0
CDF;19800127;0.0
CDF;19800128;0.0
CDF;19800129;0.0
CDF;19800130;0.0
CDF;19800131;12.1
CDF;19800201;3.3
CDF;19800202;7.1
CDF;19800203;28.2
CDF;19800204;21.1
CDF;19800205;19.5
CDF;19800206;4.8
CDF;19800207;1.7
CDF;19800208;0.0
CDF;19800209;0.0
CDF;19800210;4.8
CDF;19800211;0.0
CDF;19800212;0.0
CDF;19800213;0.0
CDF;19800214;0.0
CDF;19800215;0.0
CDF;19800216;4.6
CDF;19800217;0.0
CDF;19800218;0.0
CDF;19800219;0.0
CDF;19800220;0.0
CDF;19800221;0.4
CDF;19800222;5.1
CDF;19800223;1.2
CDF;19800224;0.0
CDF;19800225;0.0
CDF;19800226;0.0
CDF;19800227;0.0
CDF;19800228;0.0
CDF;19800229;0.0
CDF;19800301;0.0
CDF;19800302;0.0
CDF;19800303;0.0
CDF;19800304;0.0
CDF;19800305;0.0
CDF;19800306;6.1
CDF;19800307;2.3
CDF;19800308;7.0
CDF;19800309;0.6
CDF;19800310;5.2
CDF;19800311;4.8
CDF;19800312;0.0
CDF;19800313;3.9
CDF;19800314;0.0
CDF;19800315;0.0
CDF;19800316;0.0
CDF;19800317;0.0
CDF;19800318;0.0
CDF;19800319;0.0
CDF;19800320;11.7
CDF;19800321;0.1
CDF;19800322;0.1
CDF;19800323;3.3
CDF;19800324;0.0
CDF;19800325;0.1
CDF;19800326;19.0
CDF;19800327;12.3
CDF;19800328;7.1
CDF;19800329;4.3
CDF;19800330;0.5
CDF;19800331;9.8
CDF;19800401;4.1
CDF;19800402;14.7
CDF;19800403;12.5
CDF;19800404;1.7
CDF;19800405;0.0
CDF;19800406;0.0
CDF;19800407;0.1
CDF;19800408;2.8
CDF;19800409;4.5
CDF;19800410;0.0
CDF;19800411;0.0
CDF;19800412;0.0
CDF;19800413;0.0
CDF;19800414;0.0
CDF;19800415;0.0
CDF;19800416;10.9
CDF;19800417;7.9
CDF;19800418;0.2
CDF;19800419;5.2
CDF;19800420;9.7
CDF;19800421;9.0
CDF;19800422;1.0
CDF;19800423;0.2
CDF;19800424;8.0
CDF;19800425;1.4
CDF;19800426;7.7
CDF;19800427;0.1
CDF;19800428;0.0
CDF;19800429;0.0
CDF;19800430;0.0
CDF;19800501;0.5
CDF;19800502;4.4
CDF;19800503;13.7
CDF;19800504;13.7
CDF;19800505;1.3
CDF;19800506;7.2
CDF;19800507;6.5
CDF;19800508;21.4
CDF;19800509;5.1
CDF;19800510;0.0
CDF;19800511;0.0
CDF;19800512;0.0
CDF;19800513;24.1
CDF;19800514;0.3
CDF;19800515;0.0
CDF;19800516;0.0
CDF;19800517;0.0
CDF;19800518;0.0
CDF;19800519;0.0
CDF;19800520;0.0
CDF;19800521;2.2
CDF;19800522;3.8
CDF;19800523;0.0
CDF;19800524;0.0
CDF;19800525;0.0
CDF;19800526;1.7
CDF;19800527;5.3
CDF;19800528;10.9
CDF;19800529;20.8
CDF;19800530;1.6
CDF;19800531;11.8
CDF;19800601;37.9
CDF;19800602;0.0
CDF;19800603;0.0
CDF;19800604;0.0
CDF;19800605;0.0
CDF;19800606;3.0
CDF;19800607;2.2
CDF;19800608;34.2
CDF;19800609;1.7
CDF;19800610;0.2
CDF;19800611;0.0
CDF;19800612;0.3
CDF;19800613;0.0
CDF;19800614;26.2
CDF;19800615;5.4
CDF;19800616;3.0
CDF;19800617;12.9
CDF;19800618;0.5
CDF;19800619;5.6
CDF;19800620;0.1
CDF;19800621;0.0
CDF;19800622;12.3
CDF;19800623;0.8
CDF;19800624;3.4
CDF;19800625;5.1
CDF;19800626;34.0
CDF;19800627;8.7
CDF;19800628;32.7
CDF;19800629;22.5
CDF;19800630;0.0
CDF;19800701;23.8
CDF;19800702;18.6
CDF;19800703;0.9
CDF;19800704;0.0
CDF;19800705;0.4
CDF;19800706;0.1
CDF;19800707;5.6
CDF;19800708;18.0
CDF;19800709;19.7
CDF;19800710;5.5
CDF;19800711;0.9
CDF;19800712;0.0
CDF;19800713;2.4
CDF;19800714;2.4
CDF;19800715;24.0
CDF;19800716;0.1
CDF;19800717;0.0
CDF;19800718;0.0
CDF;19800719;0.0
CDF;19800720;29.8
CDF;19800721;5.8
CDF;19800722;0.0
CDF;19800723;0.0
CDF;19800724;0.0
CDF;19800725;0.0
CDF;19800726;27.5
CDF;19800727;0.0
CDF;19800728;0.0
CDF;19800729;1.6
CDF;19800730;0.1
CDF;19800731;0.0
CDF;19800801;0.0
CDF;19800802;0.0
CDF;19800803;1.5
CDF;19800804;0.0
CDF;19800805;0.0
CDF;19800806;0.0
CDF;19800807;6.4
CDF;19800808;5.0
CDF;19800809;0.0
CDF;19800810;0.0
CDF;19800811;6.3
CDF;19800812;8.8
CDF;19800813;0.2
CDF;19800814;0.0
CDF;19800815;23.9
CDF;19800816;11.4
CDF;19800817;0.1
CDF;19800818;0.0
CDF;19800819;0.0
CDF;19800820;0.0
CDF;19800821;0.0
CDF;19800822;0.0
CDF;19800823;0.0
CDF;19800824;0.0
CDF;19800825;0.0
CDF;19800826;8.6
CDF;19800827;4.7
CDF;19800828;0.0
CDF;19800829;6.1
CDF;19800830;4.5
CDF;19800831;9.3
CDF;19800901;0.0
CDF;19800902;0.0
CDF;19800903;0.0
CDF;19800904;0.0
CDF;19800905;13.3
CDF;19800906;0.0
CDF;19800907;0.0
CDF;19800908;13.1
CDF;19800909;0.4
CDF;19800910;11.6
CDF;19800911;0.2
CDF;19800912;11.3
CDF;19800913;0.3
CDF;19800914;0.0
CDF;19800915;0.0
CDF;19800916;0.0
CDF;19800917;0.0
CDF;19800918;0.0
CDF;19800919;0.0
CDF;19800920;0.0
CDF;19800921;13.9
CDF;19800922;13.2
CDF;19800923;0.0
CDF;19800924;0.0
CDF;19800925;0.0
CDF;19800926;0.0
CDF;19800927;0.0
CDF;19800928;0.0
CDF;19800929;0.0
CDF;19800930;0.0
CDF;19801001;0.0
CDF;19801002;0.0
CDF;19801003;0.0
CDF;19801004;0.0
CDF;19801005;0.0
CDF;19801006;0.0
CDF;19801007;45.1
CDF;19801008;7.4
CDF;19801009;2.7
CDF;19801010;11.0
CDF;19801011;3.9
CDF;19801012;4.4
CDF;19801013;0.7
CDF;19801014;0.0
CDF;19801015;0.1
CDF;19801016;8.4
CDF;19801017;26.4
CDF;19801018;14.8
CDF;19801019;1.4
CDF;19801020;0.0
CDF;19801021;0.0
CDF;19801022;0.1
CDF;19801023;12.2
CDF;19801024;22.6
CDF;19801025;11.0
CDF;19801026;0.0
CDF;19801027;0.0
CDF;19801028;0.0
CDF;19801029;0.3
CDF;19801030;0.0
CDF;19801031;0.0
CDF;19801101;0.0
CDF;19801102;0.0
CDF;19801103;0.0
CDF;19801104;0.1
CDF;19801105;0.0
CDF;19801106;0.1
CDF;19801107;0.2
CDF;19801108;0.0
CDF;19801109;0.1
CDF;19801110;0.0
CDF;19801111;1.0
CDF;19801112;13.0
CDF;19801113;0.0
CDF;19801114;0.0
CDF;19801115;6.1
CDF;19801116;0.0
CDF;19801117;3.2
CDF;19801118;13.4
CDF;19801119;0.6
CDF;19801120;0.0
CDF;19801121;0.0
CDF;19801122;0.0
CDF;19801123;0.0
CDF;19801124;0.0
CDF;19801125;0.0
CDF;19801126;10.7
CDF;19801127;0.1
CDF;19801128;5.7
CDF;19801129;9.0
CDF;19801130;4.2
CDF;19801201;0.2
CDF;19801202;5.4
CDF;19801203;4.4
CDF;19801204;18.7
CDF;19801205;19.1
CDF;19801206;14.9
CDF;19801207;6.5
CDF;19801208;0.0
CDF;19801209;0.0
CDF;19801210;0.0
CDF;19801211;0.0
CDF;19801212;0.0
CDF;19801213;5.0
CDF;19801214;2.2
CDF;19801215;11.9
CDF;19801216;1.8
CDF;19801217;0.5
CDF;19801218;9.8
CDF;19801219;0.0
CDF;19801220;2.3
CDF;19801221;5.3
CDF;19801222;0.7
CDF;19801223;1.5
CDF;19801224;0.0
CDF;19801225;4.8
CDF;19801226;5.7
CDF;19801227;0.1
CDF;19801228;0.0
CDF;19801229;0.0
CDF;19801230;0.0
CDF;19801231;0.3
CDF;19810101;2.4
CDF;19810102;6.1
CDF;19810103;34.7
CDF;19810104;6.4
CDF;19810105;5.2
CDF;19810106;14.6
CDF;19810107;2.1
CDF;19810108;0.0
CDF;19810109;0.2
CDF;19810110;1.1
CDF;19810111;0.0
CDF;19810112;0.0
CDF;19810113;0.0
CDF;19810114;12.0
CDF;19810115;7.5
CDF;19810116;0.1
CDF;19810117;8.6
CDF;19810118;6.2
CDF;19810119;17.4
CDF;19810120;12.5
CDF;19810121;0.0
CDF;19810122;0.0
CDF;19810123;0.0
CDF;19810124;0.0
CDF;19810125;0.5
CDF;19810126;0.2
CDF;19810127;0.0
CDF;19810128;0.0
